,code,signal_id,phase,target,label
397,bi bj bj bi bj bk bj bi bk bk bj bi bi bl bj bj bj bj bj bj bm bk bi bj bj bl bk bk bk bj bj bl bl bl bi bk bj bi bl bj bk bj bk bk bj bk bj bk bi bk bk bj bj bj bk bj bk bj bj bi bj bj bi bj bk bj bj bi bk bk bi bj bj bj bi bj bj bh bi bj bj bj bi bi bj bj bk bk bj bj bi bl bk bj bj bh bk bj bk bk bh bk bj bl bl bi bk bh bk bl bk bk bj bj bk bj bl bk bi bi bk bl bj bk bj bj bj bj bk bk bj bk bk bi bk bj bk bk bj bk bi bk bk bi bi bi bl bk bj bj bi bj bj bj bk bh bi bk bj bl bh bj bi bh bl bj bj bi bi bk bj bl bj bi bk bj bl bi bi bj bj bk bl bj bk bi bk bk bj bk bh bk bk bk bm bl bj bk bi bl bj bk bk bg bk bk bl bk,397,1,0,Não
67,bu br ca bt bt ca bq bu bs bu ca br cc br bu ca bt cb bs ca ca bt cb bt bu bu bu cb bu ca bu bu bt cb bu bu bu bt cb bs cb bt bs cb bq cb bs bs cc bp cc br bt ca bo cc br bt ca bp cc bo bu bs bp cc bo ca br bp ca bp ca bq br bu bp ca bs bs bt bs bt bu bs bu bt bt ca bs cb bt bs cb bs ca bu bt cb br cb bt bs cc br cc bs bt ca bq cb bu bu cb bs cb bt bs cb bs ca ca bq cb bs bu ca bs cb br bt bt bq cc br bt ca bp cb bp bt bt bp cc bo ca br bp cb bp cb br br ca bo cb bq bt bu bq cb br bu bs bt bu br ca bs bt bt bu bu br cb br ca bt bs cb br cc bs bu ca bq cc br cc ca br cd bq cd bt bt cd bp cd bs bu cb bq cc bs ca ca br,67,1,0,Não
210,bg bf be bd bg bi bi bg bb bc bf bi bg bf bb uuu bn am aj bn ai as ooo ar al an bb ar ba bc at ar au au au bb au au bb bc be bg bf bg bh bg bj bg bd be be bc bd bg bc be bf ba bc bb ba bc bb bb ba bb at bb bc au bb ba bc bf be bd bf bi bh bi bg be bg bh bj bh bg bg bg bk bh bh bc bc bd bf bh bd bc as au bd be bc at at au bf bf be bd ba bc bg be be be bd bc bg bf bf bf bc bf bf be bd bd bd bd bf bb bc ba bc bd bc bc bb bd bc bd be bc bc bc bf be bg bg be bg bg bg bg be be bf bg be bf bg bd bf be be bd bf bf bc bd bd be be be bd ba bc bc bg bf be bc bd bf bg bf bd ba bc bd bf bf be be bb bd bg bf bd be bd bd bh bg bf be,210,0,0,Não
168,bt bt bs bq br bs bs bt bs bo bs ca bt bp bq bt bu bt br bs br bs bs bt bu br bq br bu bs br br bu bt bq bq bu bu bs br bp bs bs bt bt bs bq bp bs bu bu bp bp br bu bs bq br bs bt bs br bq bs bs bs br bt br bp bs ca bt bo br ca bu bp bq bu bs br br bs br bs bt bs bs bs br bs bt bu bq bo bu ca bt bo br bu bt br br bt br bs bt bt bt br br bs bt bu bp bq bu ca bq bo bt bt bs bp bs bu bq bs bs bu bp bq bt bu bs bo bq bt bt bs bp bq bt bs bs bq bt bs bt br bs bu bq br bt bu br bo bt ca bu bq bq bs bt bs br br br br bs bs bt br bo bs bu bt bn bq bu bu br bp bt bs bt bs bs br br bt bs bs bs br br bs bt br bp bs ca bt bo bp,168,0,0,Não
494,au ba bc ba au au ba bb au au at au bb ba ba au bb ba au bb au bb au au bb ba bb ba bb bb au bc au ba at ba bb bb bc at bb bb bb bb at bb ba bb ba au be ba bb bb ba bb at bc ba bb bb ba bd ba bb ba ba bd ba bb at bb bb au bb ba bc au at bc ba bb at au ba au bc au ba au au bb au ba as au bb ba ba at au ba bb ba at ba au au au au bc au ba at ba ba ba ba au ba au ba bb ba bb ba ba ba ba ba au bc ba ba ba bb bc au ba ba bb ba au ba ba bc bb ba ba ba ba ba ba ba au au au bb ba au au ba ba as au ba au au as ba au au at at ba at au at at ba at ba at au au as ba at au as au bb as au at ba ba as au at ba at at au au bb at at,494,2,0,Não
376,bp bp bq bt br bu bu bq bq bp bp bp br bs bs bq bq br br bq bo br bs bp bu bq bp br br bt bq bt br bo bn bp bu bu br bp bt bq bo br bp br bq br bt bq bs bq bp bq bp br bq bo bq bq br bs bs bq bq bq bq bo bp br bs bt br br br bo bo bq br bt br bq bq bp br bq bq bs bq bq bp bp br br br bt bq br bp bp bp bo bp br bs br bq bp bq bq bp bp br bu bq bo bs bo bq bp br bs bo bq bo bp br bu bt bq bo bp br bo bs bs bq bq bq bs bq bo br bp bq br br br bn bp bq br br bq bo bp bq bp bo bp bt br bq bq bp bq bq bo bs bt br bp bq br bo bq bs bq br br bq bs bp bp br bq bq bq br bp bo bq bp bp bs bs bp bp bp bq bq bq bs bt bq bo bn br,376,1,0,Não
414,am an am am ao am am an am am an an al am am an am an an al an am an an am am an am am an al am am ao am am am an am am ao an am am ao an an am am an an an am ao am an am an am an ao am ao an an an am am an ao am an am ao am an an an am am an an an an am an an an am am an am am an an an an am an an an an an am an am ao am an an am an an ao am am an ao an am am an ap an ao am an am an an an am am am an ap am am an ao an an an am an an ao am ao an an am an an an an al ao am ao am am ao am ao am ao an an an an an am an an an an ao an an am am am an an am an am an an ao an an an an an an an an an an ao ao an an an an am,414,0,0,Não
272,bu bt bu bu cb bu bu bs bu ca bu ca bu ca bs cb bu ca bu bu ca bu ca bu bu bu ca ca bu bu bu bu bt cb ca ca bu bt ca ca cb bu ca bu bu bu bu ca ca bq bt bu bt bu bt bt bu bu bu bt ca bu bu ca bu bu bt bu bu bu bu bt bu bt ca bu ca bt bu bt bt bu bu ca bs bu bt bu ca bt bu bt bu bt bu bu bu bt bu bu bt bu bs bu bu ca bu bt bu bt ca bu ca bu bs bu bt ca bu bu bs bu bu bu bt bt ca bt cb bu bt bt bt bu bt ca bt bu bt bt ca bu bu bt ca bt ca bu ca bt bt ca bu ca bt ca bt bu ca bt ca bu bu bs bt ca bu bu bs ca bt ca bu bu bu bt bu bt ca bt ca bs bu ca bu ca bt ca ca bu bu bu bu bs ca bt bu bt ca bt bu ca bt bt bs cb bt ca,272,2,1,Sim
109,ar ar aq aq ao ap ar ap ar at ao ao ap ar as ap an ar aq ao ap ap ar aq ao ap as aq ap aq aq aq ap ap as as ao ap ar ar as aq ap ar ar aq ar aq ar aq aq ar as aq ao aq as ar ao ap ar as ap aq aq ar aq aq ar aq ap aq ar ar as ar ap ar at as aq ap ar as aq ar as as ar ar as ar ap aq at ar ap ap ar ar at ap ao ar ar as ar aq ar ar ap at at ap aq aq at at ap ar au at aq ar ar as at ar as as aq as at ar as aq aq at au ar aq aq at as aq ar as ar aq ar at as aq aq as au aq ar as as as ar ar au au ar ar as at as ar as as aq ar at au as aq aq as au at aq ar ar as as at at as aq as at au aq ap au au aq ar as au au ar as as at,109,1,0,Não
248,bu bt bu cb bt bu bs bu bu bu cb bt bu bs cb bt bt ca bq cb bs ca bt bs ca br ca bt bt bs br bu bt br bu bq ca br bt br bp bt br bu bq bt bq br bt bq br bp bt bs br bt bq bq bs bs bs bp bs bq bs bt br bs bo bu br bt bs bq ca bp cb br bt bt br ca bs bt bt br bu bu bt bt br ca bs cb bs bu bs bt ca bs bu bq ca bs bu bu br bu bs bt br bq bs bs bt bt br bt bq bt br br bs bo bt bo ca br bq br bn bu bo bs bo br bs br bs br bo bs br br bq bo bs bp bu bq bs bq bs br bs bt bp bt bq bu bs bs bt br bu bs bs br bs bu bt bu bu br bt bs bu bu br bt bq cc bs ca bs br cb br ca bq bt bt br bt bs br bt br bu br br bs br bt bq bt bp br,248,2,0,Não
145,bf ba bd bd bf be bc bf bd bd bd bf bf bc be bf be bd bc be be bh bf bc bd bd bf be bg bf bc bd bc bh bf be be bd be bc be bf bf bf bc bd bd bd bf be bf ba bd bd bd bf bd be bb be bc bc be bd bf bb bd bd bb be bd bf bd bc bc bc bf bd be bd bd be ba bf be be be bc bd bb bf bf bf be bc be bb bf bg bd be bd bf bc bd bg be bg bd be bd be bf bd bg bd bd bd be bg bc bg be be bd bc bf bd bg bf bc bd bd bf bd bd bf bc bd bc bf bc bc bd bd bf bb bd bd bd be bc be bc be bd bc be bc be bd bd bd bb be bd bf be ba bd bd bg bc bc bd bd bf bd be bc bc be be bf bd bd bd be bh be bd bc bd bf be bg bd be bd bd bg bd bf bd be be bb bd,145,1,0,Não
92,aj ak aj aj al ak ak aj ai ak ak al al aj aj aj aj aj aj aj al aj ak al aj ak ai am ak ah ah aj al al ai aj ak aj ak aj ai ak aj aj ak al aj ah aj aj ak aj ah aj aj aj ai aj aj aj aj ak ak aj ah aj ak al ai ah aj ak al ai aj aj ai ai ak ak ak ai ah ai ak ak aj aj ak aj ai aj aj aj ai ai ak aj ai ah aj ak ai aj aj ai aj ai aj ak aj ai ak ak aj aj aj aj ak ak ah ah al al aj aj ai ak ai ai ak aj ah ai aj ak aj ah ah ai aj aj aj aj aj aj aj al ak aj ai aj ak ak aj ai al al ai aj ak aj ai aj ak aj aj ai al al aj ag aj ai ak aj ai ak aj ai ak ai aj aj ai ai al ak aj ak al am ak aj aj ak aj ak al aj aj aj ak al ak aj ai ak,92,2,0,Não
152,ae ae ag af ag ae ag ae ad ad ab af ad af ah ae af ad ag ab ac ae aa ae ad ae ae ae ae ad ae aa ab ad aa ae ae ad ae ad ae ac ae aa ac ad ab af ae ad ad af ae ad ae ac ac ad ae af af af af af af ae af ae ac ae af af ag ah af af af af ae ae af ad ae ae af ah ae ae ad af ac ae af ab ae ad ad ae ae af ae af ab ad ad uuu af ae ad ae ad af ac ag ad ac ad uuu af ac ae ae ad af ac af aa aa ac ab ag ad af ae ab af ad ah ac ac ad aa ag ae ah ah ae ah ad ag ad ag af ab ai af ah ah ag ag ae ag ad af ae ab ai ae ag ag af ad ac ah ab af ae ab af ad af ag af ac ad ag aa ad ae ab ae ae ad ad ae ad ae af aa ad ab ab ae af ae ac af ac,152,2,0,Não
368,bn bn bm bm bl bn bm bm bl bm bm bj bn bm bm bm bk bm bk bn bk bi bm bk bm bj bl bl bj bl bi bm bk bi bk bj bl bj bk bk bj bl bh bk bj bk bk bj bl bj bl bj bl bn bj bk bk bm bl bk bl bl bn bk bl bm bl bm bk bm bk bm bm bk bm bl bl bk bm bn bj bm bj bm bl bj bn bk bl bk bl bm bi bl bi bk bm bk bl bi bl bj bk bk bi bl bh bj bl bl bj bg bl bi bj bi bh bj bg bj bh bj bj bg bk bf bj bi bg bj bg bk bf bi bl bi bk bg bk bj bh bk bh bm bi bj bm bi bl bh bk bk bk bl bg bl bk bl bl bi bm bi bk bj bl bk bg bj bj bl bj bj bj bi bk bh bj bi bi bj bh bl bi bi bh bh bk bg bg bh bi bj bf bj bg bi bh bf bj bg bi bg bh bi bg bi bg bi,368,2,0,Não
468,bk bk bj bj bj bl bh bk bk bj bj bk bl bk bl bi bj bj bj bk bj bf bi bl bj bj bk bj bi bn bi bi bj bj bj bj bj bj bm bi bi bj bk bj bi bi bj bk bj bk bk bj bj bm bh bj bj bj bj bk bj bi bl bj bj bj bj bj bi bi bh bk bk bj bj bk bj bm bj bj bj bj bk bk bk bi bj bj bj bj bj bk bl bh bh bk bj bj bj bi bh bm bk bj bj bj bj bj bk bg bj bk bj bj bk bk bl bk bj bj bk bj bj bj bg bk bk bj bj bj bj bj bl bh bk bk bj bk bj bi bk bl bj bj bk bj bj bi bh bl bk bj bj bj bj bk bm bi bj bj bj bj bj bk bk bj bi bk bk bj bj bk bg bj bl bk bi bi bk bl bm bj bj bj bi bk bk bg bi bk bj bj bk bk bk bl bg bj bk bj bj bj bj bi bm bj bi bj,468,0,0,Não
83,ae af ad af af ad ad ad ad ae af ad ae ae ad ae ae ad ae ae ad ae ae af af ae ad ac ae ae ae ae ad ae af af ae ae ad ac ae ae ae af ae ad ae ae ae ad ae ac ae ad af ag af ad ad ae ae af ae ad ae af af ae ae ad ad ae ad ae af ae af af ae ae ae ad ae ae ac ae ae ae af ae ad ad ae ac ae ae ae ae ae ae ae af ae ad ad ac ad af af ae af ad ae af ae ad ad ad af ag ae ae af ae ad af ad ae ae ae af af ag af ae ad ad ae af af ae ae ad ag ag ae ad ac ad af ag ae af af ae ae ae ad ae ae ad ae ae ae ae ae ad ad ad ad ae af af af ag ae ad ae ae ae ae ad ad af af ag af ae ad ad ad ae af ad ad ae ae af ae ad ac ac ad ae ae af ae ag,83,2,0,Não
245,al aj aj am ak am al am ak ak al ak al aj an ak al al aj am ai al am ak al ah al ak ak am aj am ai ak am aj am ai al aj ak an aj al ah al ak ai ak ai al ai ak al ai ak ai ak aj ai am ah ak ai ak aj ai am ah al aj aj al ah am ak ak ak ai an ai ak aj ak am aj al aj aj aj aj an ah ak ak ai ak ai am aj ak ak aj ak ai al ak al ak ak al ai ak al aj al aj ak ai ai ak aj al aj ak aj ai ai aj al aj ak ai aj aj aj al ai ak aj ak ai ah aj aj ak ak al aj ah ak ai ak ak ai ak ah ak ai aj al ai am aj aj aj aj al ah am ai al ak ai al ai ak ak ak al ah am aj aj am ak an ai ak aj aj al aj am ah aj ak ai ak ag al ai ai al ag ak ag aj,245,2,0,Não
165,ae ag ai ag af af ah ah ae af ai ag af ad ah ag af af ag ag af ae ag ag ag ae af ag ag af ad af ah ag ad af ah ag af af ah ag af af ag ah ae ah ag af ah af ah ag ai af ae ai ah ag ae ag ah ae ag ag ai ah ae ag ag ag ag af ag af ag af ag ag ag af af ag ah af ae ah ah af ae ah ah af af ag ah ag ae ag ag ah ag af ah af ah ag ag ah ag ae af ai ah af af af ah af ag ah ah ae ae ah ah ah af ag ah ah ah af ah ah ag ag af aj ah ag ag ah aj ae ah ai ah ah ag aj ah ag ag ag ai ag af ag ag ai ah af ah ai ag ad ag ak ag af af ag ah af ag ag ag af af ai ag ag ag af ah ag af af ah ah af af ag ah ag ad ag ah ah ae ae ah ag ag af ag,165,0,0,Não
163,br br br bs bn br bp bq bq bs bs bs br bp bs br bq bq bs bo br bs bt bs bq bp br bt bo br bs bq bq bq bs ca bs bo br bq br bs bq bn bs bp bs bt bq bp bp br br br bp bs bq bq br ca bt bq bo bq bs bs bs bp br bq bq br bs br bq bq bq bt br bo br br bo bt bs bp br bq br br br bo br br br bq bp br bt bp bp bt bs bq bo bq bq bu bq br bq bq bq bt br bo bp bp bs br br bq bt bq bp bq bt bs bo bo bp bu bq bn br bq bq bq br bp br bp bq bs br bp bu bp br bs bp br bs bp bp bt bq bs bp bp bs br bn bs bt br bo bp br bs br bo bp br bq bp br br bq bq br bq bq bt bs bt bn bp br bo bp br br bq br bn bq bs bt bq bn bn bt bs bq bp bq bq,163,1,0,Não
199,bl bn bn bl bl bm bm bl bl bn bn bm bl bl bn bm bm bl bn bn bn bm bn bn bm bl bn bn bn bl bm bm bn bl bk bn bn bm bl bm bn bn bl bm bm bm bm bm bn bn bm bm bn bn bm bl bm bn bn bl bn bm bn bm bl bm bm bm bn bn bl bm bm bn bn bn bl bm bm bn bm bn bm bm bm bn bm bn bn bn bm bn bm bm bm bm bm bk bm bm bm bn bm bl bl bl bm bn bm bl bm bm bl bn bn bm bm bm bm bn bn bn bm bm bm bm bm bm bm bm bl bn bn bm bn bm bn bl bm bn bm bl bl bm bm bm bm bm bn bn bm bl bn bn bn bl bm bm bm bk bn bn bm bn bm bn bm bm bm bn bm bn bk bn bn bm bl bm bn bm bm bm bn bm bl bn bm bn bm bk bm bm bn bn bm bl bm bm bm bm bn bk bn bm bm bn bm bm,199,1,0,Não
228,bn bk bi bm bn bk bj bm bl bk bm bn bm bj bj bm bl bl bm bm bj bm bn bi bn bn bn bj bl bp bm bk bk bn bm bf bl bm bk bm bk bm bk bl bm bk bk bl bm bj bj bn bn bl bi bn bn bh bj bm bm bj bn bm bk bm bj bn bm bf bl bn bm bm bm bk bk bm bj bi bi bk bm bj bm bm bl bh bh bn bk bi bl bl bn bi bn bm bh bm bk bn bj bj bm bi bl bn bm bl bf bm bk bf bi bn bn be bm bn bm bk bh bo bh bh bm bm bn bi bp bj bg bm bj bl bk bm bn bi bl bm bl bg bn bo be bk bn bm bj bk bm bi bl bk bk bl bj bn bi bi bm bn bk bg bm bn bi bj bm bn bh bl bn bl bl bj bl bk bk bm bm bm bk bn bl bi bm bk bg bn bn bm bk bk bl bk bj bi bl bm bg bm bn bk bl bl,228,0,1,Sim
74,ao ap at bc aq ap ap ap as at as ap as ar ar ar aq aq ar ap as at as ar ar aq ar at aq as as ar aq ar ar as at ap aq as ar ar aq am as au as aq ao ap ar ba aq aq ap aq at as aq as ar ar at ar aq aq as ao as ar ar ar ar aq ar as aq as ar ap aq aq ap at aq ap aq as at ar ap an ar as at ar ao ao as as ar aq ap ap ar ar an aq aq aq aq ar ar ar ar ap aq aq ar ar as ar ar ap aq as ar aq ap aq ap as aq ao aq as at aq ao an aq as as ap ap ao au ar aq ap ap ar ar ar ao ap ap ar as ar aq ar ap ap ap ap aq as as ap ar ao aq ar as ap ap aq ap ar ao an ao as as au ao am ap ar ar aq aq an as aq ao ao ap aq as aq ap aq aq ar aq ap,74,2,0,Não
479,bm bn bo bm bn bn bm bn bn bn bo bm bm bm bm bm bn bn bn bn bn bn bm bm bm bn bm bn bn bn bn bm bn bm bm bo bn bm bm bn bn bm bn bm bm bm bn bm bn bm bn bm bn bm bm bm bn bm bm bn bn bn bn bn bn bn bn bm bo bl bm bm bm bm bm bn bm bm bm bn bm bm bm bm bm bn bm bm bn bn bn bm bn bn bm bm bn bn bm bm bm bm bm bn bn bn bm bn bm bm bm bn bn bn bm bn bm bn bm bn bn bm bm bm bn bn bm bm bm bn bn bn bn bn bn bl bn bn bn bm bl bm bn bl bm bm bn bm bl bm bn bm bn bm bn bl bm bn bm bn bn bn bn bm bn bn bn bn bl bn bm bm bn bn bm bm bm bm bm bn bm bn bn bm bm bm bl bn bl bm bm bn bn bm bl bm bm bn bn bm bn bl bn bn bn bm bm bl,479,2,1,Sim
358,bd be bb bc bc be bd bg bb bb bd bc be bc bd bc be bc bd bd bd bc bc bd bc be bb bc bd bc bd be bd bb bd bd bd bd bc ba bd bd bd bc bc bc bc bd bc bd bc ba bd bc bd be ba bc bc bd bd bd bc ba bc bd bd bc bb bb bb bc bd bc bc bb bc bd bb bg ba bb bc bb bd bc bc ba bc bd bc bb bc bb bd bb bc be ba bc bb bd bc be bc bb bc bb bc bc bb bc bd bc bc bb bb bc be bb bb bc bb bb bd bb bc bc bb bb bc bc bc bb au bb bc bc bc bc ba bb bd bb bd ba bb ba bc bc bb bd ba bb bc bc bc bc au bb bb bc bc bb bb ba bd bb bc bb bb bb ba bd bc bd ba ba bc bb bc bc au bb bb bb bc bb ba bc bb bc ba bc bb ba bb au bc bb bb ba bc bb bb bc au bb,358,1,0,Não
250,cf cf cd ce cd ce cg cc cd ce ce cg cg cf cc cf ce ce ch ce ce cf cf ce cg cd ca cd ce ce cf cc cc cd cf cg ce cc ca ce cf cf cf cd cd cd cf cf cf cd cc ce cg cg cg cg cc ce cf ce ce ce cc cc cf cd ce ce cc cc ce cd cd cf cd cd cf cf ce cf cc cc ce ce cf ce ce cd ch cf cg cf cc cd cf cg cd cf cd cd cf cf ce ce cc cc cg cg ce ce ce ce ch ce cd ce cd ce cf ch ce cf cc cd cg cf cf ce cd cd cg ch cf ce cc cc cf cg cf cf ce ce cf ci cg ce ce cc cg ch cg ce ce ce cf cg cf ce ce cd cg ch cf cf ce ce cf cg cf cf cg cd cg cg cf ce ce cc cf ci cf cf cg cf cg cg ce ce ce cd ce cg ch cf cg ce cf cg cg cf ce ce cf cj cg ce cf ce,250,1,0,Não
119,aj aj ai aj al aj aj aj aj ak ak ak aj ai ak aj aj ak aj aj ak al aj aj ak ak ak ak aj aj aj al ak aj aj aj aj ak ak aj aj aj ak ak al aj aj ai ak ak ak aj aj ak aj aj al ak aj aj al al aj ak aj ak ak ak aj aj aj ak aj ak aj ai aj ak ak aj aj ak ak ak aj aj aj ak am ak ak aj aj ak al am ak ai aj aj ak ak ak aj ai ak ak aj aj ak aj ak al ak ak aj ak ak aj aj ak ak ak ak ak ak aj ak al ak ak aj aj ak al ak aj aj aj aj ak ak aj ai aj ak ak al ak ai aj ak ak aj aj al ak ak ak ak aj ak am ak ak ak aj ak al ak aj aj ak al al ak aj ak aj al ak ak aj aj aj ak ak al aj aj ak al al ak ak ak ak ak al ak ak ak ak ak ak ak ak al,119,2,0,Não
310,bb ba bb bd bd bb bc ba ba bd be bd bb bc au bd be bc bb ba bb bd be bb bb bb bb bb bc bc bb bb bb bc bb bb bb bb ba ba bb ba bb bc bc ba bb ba bb bb bb bb ba ba ba bd bb bb bb ba au bb bc bc bc ba bb bb bc bc bd bb ba bb bc bd bd bd bb bb bb bd bd bc ba bb bc bd bf bd bb bb bc be bd bd bb bd bd bd bf be bc bc bd be be be bd bd bd bd be bd bb bc bc bc bd bc bb bc bc bb ba bb ba bc bd au bb bb bb bb bb bc bb bb ba bb be bc bc bb ba bc bd bd bc bc bb bb be bd bd bd ba ba bd be be be bc ba bd bf be bc bb ba bd be be bf bd bc bd bf bd bd bd bb bd be bf bf bd bb bc bd bd bd bd bb bc bf bd bd bc bb bc bb bb bc bd bb bc bd,310,1,0,Não
299,at ar as au bb as at au at as as at au au ar as ba ba at at at as au at at ba at as ba ba au at as at au au as ba au at at at au au at aq au ba at at at au ba at ar au bb at at au au ba ba at ba ba as as ba at bb au au au au at at bc at as at au bb au as as ba at as au au au at as au bc ba as as at ba bb at at bb au at ba bb at au au bb bc ba as au ba as ba au at au at at ba bb as at at at ba at at bb bb au at ba ba au at at ba ba at au bb bb au at ar ba bb au au ba au as ba ba ba au aq as ba bb au ba at au au au ba bb at as au bb bb ba at at bc au at ba bb ba at au bb bc at ar au bb ba au at at bb au at ba au at as,299,2,0,Não
255,bc bc au ba au ar au bb ba ar bb ba ba bb at ba as at bb ba as as bb bc ba ba at bb at ba at as bd bc at at bb bc ar au bb bb au at bd bb at au au au au ba au as ba ba ba at bb at ar bb bc bc as at bf au au au bb ba as ba bb bc at au bc ba ba au as bb ba ba as bb bb ba at au be ar at bb at ba ba au bc at at as bb ba au ba at bb ba au bc bb ba at au bb bc au as bd at au bb at bb au at ba au bc as au at au ba at au ba au at at bc ba as ar ba bc au au as bd au au ba at ba ar at bf at au at at bc au as as ba au au at au bb at as ba ar au at bb as au at as bc as as au ar bc ba at ba at ba at ba bc at ao as bd ba ar as as,255,0,0,Não
354,bk bj bi bj bj bj bj bi bh bj bj bj bj bk bh bj bj bj bj bj bi bi bi bk bk bk bj bj bj bj bk bj bj bi bj bj bj bk bk bj bi bj bj bk bk bj bh bi bi bj bk bk bj bj bk bi bj bj bi bi bj bi bl bk bk bj bi bi bj bj bh bj bj bi bi bj bj bj bk bi bi bj bj bj bj bi bi bj bj bj bj bj bi bj bh bi bi bi bj bj bj bi bj bi bi bj bi bi bi bj bi bh bi bi bh bj bj bi bi bi bh bh bi bh bh bj bh bi bi bi bh bi bh bg bi bi bi bh bh bh bh bi bh bi bh bh bh bh bh bj bh bg bh bi bi bi bh be bg bh bh bh bh bg bg bi bg bg bh bg bg bg bh bh bh bg bg bh bh bh bh bg bf bh bh bg bh bg bg bh bh bh bh bg bf bg bh bh bg bg bh bg bg bg bh bg bg bf,354,0,0,Não
400,an an am an an am am am an am an an an an am am an am an an an am am an al an an an an an am al am an an am am an an an am am al an am an an an an an an am am am am an am an an am am an an am an am an an an am an am an am an an an am am am an am am an am an am am am an am an am am am an al an an an am an am am am an am am am am am an an an an an am am am an an an an am am am an an an an an am an an am an am am am an an an an am al an an ao an an an ao am am am am an an am am am an am am an am an an am an an ao am am am an am an am am an am an an ao am an an an an am am an am an an am am am an an am am am an am an an,400,1,0,Não
225,cb ca bt cb cb bt bu bu cd bu bt cb bt cd bt cc bt bt cc bu cb bq cb cb bu bt ca cc br bt cc ca bu bt ca ca bt cc bt ca bt cb cc bs cb bt cd br ca cb bu bu bt cd bu bs bt ca cb bs bu cb bt ca bt cc bt bt cd bs ca bs cc bt bs cd ca ca bq cb ca bu ca bu ca bt bu cc bt bu bu ca bu br cd bt bu bu cb ca bq cb ca cb br bu cb bt bu bu cc bu bt ca cb bu bu bu cc bs ca bu bt bt ca ce br bt bt cc bu bs cc bu bu bs cc cb bt bu cc ca bu bt cb bu bu cc bt bu br cd bu bu bu ca cb bq cb cb cb bs bu cb bu bt bu cb ca bu bu bu bt ca bu cc bs bu ca ca bu bt ce br bu bu cd bu bs cd ca ca bt cb bu bt cb cb bt bu bu cb bt bu cd bt bu br,225,0,0,Não
353,bt bs bt bt bt bt bt bt bt bs bt bs bt bu bt bu bs bt bs bu bt bq bt bu bt bs bu bt bs bt bu bt bt bt ca bs br bu bu bu br bu bu bu bu bt bt bs bu ca bt bt bt bu bu bt ca bu bt bu bu bu bs bu bt bt bu bt ca bs bu bu bt bu bu bu bu bt bu bu bu bu ca bu bt ca cb bu bt bu bu bt bu ca bu bt bu ca bu bu bu bu bu bu bu bu bu bu bt ca bu bu bt bu ca ca ca bt ca ca bu bu ca ca bu bu ca bu ca bu bu bu bt bu ca cb bu bt ca bt bt ca bu bu bu bu bu ca ca bt bu ca ca bu ca ca bu bu bu bu bu bu ca ca ca bu bt ca ca bu bu ca bt bt ca ca bu bu bu bu bt ca bt bu bt bu ca ca bu bu bu bu bt ca ca bu bu bu ca bt bu ca bu bu bu bu ca bu,353,2,0,Não
234,bl bl bk bl bl bl bl bk bm bk bk bm bm bl bn bi bl bm bl bl bl bk bl bn bk bl bl bl bl bl bj bl bl bk bl bl bl bl bm bi bl bm bk bk bl bl bm bn bk bk bk bl bm bl bi bl bl bl bl bl bl bl bl bk bn bl bk bl bk bl bm bn bk bk bk bk bl bm bi bl bl bk bl bl bl bj bl bi bl bm bm bl bk bl bn bl bl bl bk bk bl bl bj bl bl bk bl bl bl bm bk bj bl bl bl bk bl bk bm bl bk bk bk bk bk bk bj bl bk bl bm bk bk bn bk bk bl bk bk bk bk bi bm bl bk bk bk bk bl bk bj bk bk bk bk bl bk bm bj bk bm bl bl bl bk bi bm bm bl bk bl bk bj bk bk bk bl bj bk bl bk bm bj bj bk bl bk bl bk bj bl bk bk bl bj bj bm bh bk bl bk bk bk bk bl bn bj bk,234,0,0,Não
383,cc ce cf ce cd ce ce ce ce cd cd cd cd ce ce cd cf cf ce cf ce cf cf ce ce cf ce cf cg cf ce cd cd ce cf cg ce cf cf cf cg ce cd cd ce cd ce ce cd ce ce cd cd cf cf ce ce cd cd cf cf cf cf cc cc ce cf ce ce ce cf ce cf ce cc ce ce cf cd ce cd cf cf ce cd cd ce cf cf cd cd cd cf cg cf ce cd cd cf cg ce cf cf cg ce cg ce cf cg ce ce cf cg cg cf ce cd cf cg cg ce cc cc cf cg cg cg cd cd cf cf cf ce cd ce ci cf ce cd ce ce ch cf cd cf cf cf cf ce cc cg ce ce cd cd ce cf cf cc cf ce ce ce ce cb ce cg cg cg cd cc ce cg cf cf cd ce cg ch cf ce cc ce ch ch cg cd ce ce ch cg ce ce cd ce cg cf ce cg cg ce cg cf cf cg ce cd ce,383,2,0,Não
